spayneuter,uniqueid,dateofbite,species,breed,age,gender,borough,zipcode
false,9966,2020-02-02T00:00:00.000,DOG,UNKNOWN,,U,Queens,11373
true,9967,2020-02-03T00:00:00.000,DOG,BULL DOG MIX,7,F,Queens,11361
true,9968,2020-02-03T00:00:00.000,DOG,"Poodle, Standard",6,F,Queens,11368
false,9969,2020-02-02T00:00:00.000,DOG,MIXED,2,M,Queens,11104
false,9970,2020-02-04T00:00:00.000,DOG,Siberian Husky,,U,Queens,
false,9971,2020-02-03T00:00:00.000,DOG,Shih Tzu,2,M,Queens,11435
false,9972,2020-02-01T00:00:00.000,DOG,"Poodle, Standard",,U,Queens,
true,9973,2020-02-05T00:00:00.000,DOG,Yorkshire Terrier,10,F,Queens,11356
false,9974,2020-02-06T00:00:00.000,DOG,Pit Bull,7M,M,Queens,11413
false,9975,2020-02-07T00:00:00.000,DOG,Pit Bull,,U,Queens,11413
false,9976,2020-02-03T00:00:00.000,DOG,MIXED,8,M,Queens,11364
false,9977,2020-02-08T00:00:00.000,DOG,MIXED,8M,M,Queens,11375
false,9978,2020-02-07T00:00:00.000,DOG,Pit Bull,,U,Queens,
false,9979,2020-02-08T00:00:00.000,DOG,Pit Bull,,U,Queens,11411
false,9980,2020-02-08T00:00:00.000,DOG,POODLE MIX,10M,F,Queens,11373
false,9981,2020-02-09T00:00:00.000,DOG,Beagle,,U,Queens,
false,9982,2019-12-08T00:00:00.000,DOG,PIT BULL / BULLY MIX,5,M,Queens,11427
false,9983,2020-02-02T00:00:00.000,DOG,Pit Bull,,U,Queens,11691
true,9984,2020-02-10T00:00:00.000,DOG,SHIH TZU / POODLE MIX,3,M,Queens,11377
false,9985,2020-02-08T00:00:00.000,DOG,BOXER/ ROTTWEILER MIX,,U,Queens,11354
true,9986,2020-02-08T00:00:00.000,DOG,SHIH TZU / MALTESE MIX,10,M,Queens,11416
false,9987,2020-02-11T00:00:00.000,DOG,AUSTRALIAN SHEPHERD,4,M,Queens,11106
false,9988,2020-02-10T00:00:00.000,DOG,MIXED,,U,Queens,
false,9989,2020-02-11T00:00:00.000,DOG,UNKNOWN,,U,Queens,11412
false,9990,2020-02-13T00:00:00.000,DOG,Lhasa Apso,11,F,Queens,11377
false,9991,2020-02-13T00:00:00.000,DOG,Pit Bull,,U,Queens,11102
false,9992,2020-02-14T00:00:00.000,DOG,"Bull Dog, English",1,F,Queens,11412
false,9993,2020-02-11T00:00:00.000,DOG,Pit Bull,4,M,Queens,11105
false,9994,2020-02-14T00:00:00.000,DOG,MIXED,4,M,Queens,11419
false,9995,2020-02-14T00:00:00.000,DOG,Great Dane,3,M,Queens,11373
false,9996,2020-02-15T00:00:00.000,DOG,MIXED,,U,Queens,11691
false,9997,2020-02-15T00:00:00.000,DOG,PIT BULL / BOXER MIX,,U,Queens,11102
false,9998,2020-02-16T00:00:00.000,DOG,American Pit Bull Mix / Pit Bull Mix,9,M,Queens,11428
false,9999,2020-02-16T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,10000,2020-02-17T00:00:00.000,DOG,Pit Bull,,U,Queens,
false,10001,2020-02-15T00:00:00.000,DOG,Maltese,,U,Queens,
false,10002,2020-02-17T00:00:00.000,DOG,Siberian Husky,,U,Queens,11103
true,10003,2020-02-17T00:00:00.000,DOG,Labrador Retriever Crossbreed,10,M,Queens,11375
true,10004,2020-02-17T00:00:00.000,DOG,AUSTRALIAN SHEPHERD MIX,5,F,Queens,11357
true,10005,2020-02-15T00:00:00.000,DOG,Yorkshire Terrier,2,M,Queens,11692
false,10006,2020-01-19T00:00:00.000,DOG,MIXED,,U,Queens,
false,10007,2020-02-11T00:00:00.000,DOG,UNKNOWN,,U,Queens,11413
true,10008,2020-02-19T00:00:00.000,DOG,Chihuahua,7,M,Queens,11104
true,10009,2020-02-21T00:00:00.000,DOG,Pit Bull,6,M,Queens,11377
false,10010,2020-02-21T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,10011,2020-02-19T00:00:00.000,DOG,MIXED,2,F,Queens,11693
false,10012,2020-02-21T00:00:00.000,DOG,Shih Tzu,8,M,Queens,11101
true,10013,2020-02-21T00:00:00.000,DOG,MASTIFF,6,M,Queens,11105
true,10014,2020-02-21T00:00:00.000,DOG,"Poodle, Standard",5,F,Queens,
true,10015,2020-02-22T00:00:00.000,DOG,Shih Tzu,10,M,Queens,11385
false,10016,2020-02-22T00:00:00.000,DOG,Keeshond,,U,Queens,
true,10017,2020-02-23T00:00:00.000,DOG,CHIHUAHUA MIX,8,M,Queens,
true,10018,2020-02-22T00:00:00.000,DOG,Chihuahua,5,F,Queens,11377
false,10019,2020-02-24T00:00:00.000,DOG,Pit Bull,,U,Queens,
false,10020,2020-02-24T00:00:00.000,DOG,BASENJI,2,M,Queens,11101
false,10021,2019-09-09T00:00:00.000,DOG,REFUSED TO PROVIDE,,M,Queens,11434
true,10022,2020-02-26T00:00:00.000,DOG,DACHSHUND MIX,7,M,Queens,11104
false,10023,2020-02-26T00:00:00.000,DOG,Pit Bull,,U,Queens,11420
false,10024,2020-02-25T00:00:00.000,DOG,MASTIFF,5,M,Queens,11692
false,10025,2020-02-25T00:00:00.000,DOG,MASTIFF,5,M,Queens,11692
false,10026,2020-02-08T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,10027,2020-02-12T00:00:00.000,DOG,UNKNOWN,,F,Queens,
true,10028,2020-02-24T00:00:00.000,DOG,BEAUCERON,2,M,Queens,11356
true,10029,2020-02-21T00:00:00.000,DOG,Pit Bull,5,M,Queens,11427
false,10030,2020-02-19T00:00:00.000,DOG,Golden Retriever,10M,M,Queens,11102
false,10031,2020-02-29T00:00:00.000,DOG,Siberian Husky,,U,Queens,11694
false,10032,2020-02-28T00:00:00.000,DOG,HUSKY / LABRADOR MIX,1,M,Queens,11103
false,10033,2020-03-01T00:00:00.000,DOG,Pit Bull,,U,Queens,11421
false,10034,2020-02-29T00:00:00.000,DOG,MIXED,2,M,Queens,11103
true,10035,2020-03-02T00:00:00.000,DOG,German Shepherd,2,F,Queens,11101
false,10036,2020-03-02T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,10037,2020-02-13T00:00:00.000,DOG,UNKNOWN,,U,Queens,11422
false,10038,2020-03-03T00:00:00.000,DOG,Maltese,,U,Queens,11373
true,10039,2020-02-26T00:00:00.000,DOG,Labrador Retriever Crossbreed,,F,Queens,
true,10040,2020-03-04T00:00:00.000,DOG,PIT BULL / LABRADOR MIX,14,F,Queens,11106
false,10041,2020-03-04T00:00:00.000,DOG,Siberian Husky,,U,Queens,
false,10042,2020-03-04T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,10043,2020-03-04T00:00:00.000,DOG,UNKNOWN,,U,Queens,11103
true,10044,2020-03-05T00:00:00.000,DOG,MIXED,2,M,Queens,11104
false,10045,2020-03-08T00:00:00.000,DOG,ROTTWEILER MIX,1,M,Queens,11373
false,10046,2020-03-07T00:00:00.000,DOG,American Pit Bull Mix / Pit Bull Mix,5,M,Queens,11428
false,10047,2020-03-06T00:00:00.000,DOG,Shiba Inu,,U,Queens,11368
false,10048,2020-03-07T00:00:00.000,DOG,Pit Bull,,U,Queens,11372
false,10049,2020-03-07T00:00:00.000,DOG,Pit Bull,,U,Queens,11102
false,10050,2020-03-07T00:00:00.000,DOG,Pit Bull,,U,Queens,11102
false,10051,2020-02-28T00:00:00.000,DOG,Bull dog,,U,Queens,
false,10052,2020-03-10T00:00:00.000,DOG,UNKNOWN,,U,Queens,11433
false,10053,2020-03-11T00:00:00.000,DOG,Pit Bull,,U,Queens,
false,10054,2020-03-13T00:00:00.000,DOG,Shih Tzu,,U,Queens,11355
true,10055,2020-03-13T00:00:00.000,DOG,Labrador Retriever Crossbreed,11,F,Queens,11428
false,10056,2020-03-13T00:00:00.000,DOG,CORGI,,U,Queens,11101
false,10057,2020-03-14T00:00:00.000,DOG,Shih Tzu,,U,Queens,
false,10058,2020-03-15T00:00:00.000,DOG,MIXED,1,M,Queens,11692
false,10059,2020-03-10T00:00:00.000,DOG,UNKNOWN,,U,Queens,11378
false,10060,2020-03-10T00:00:00.000,DOG,MIXED,1,M,Queens,11374
false,10061,2020-03-16T00:00:00.000,DOG,Labrador Retriever,,U,Queens,11375
false,10062,2020-03-16T00:00:00.000,DOG,Pit Bull,,U,Queens,
true,10063,2020-03-14T00:00:00.000,DOG,"Schnauzer, Standard",10,M,Queens,11373
false,10064,2020-03-17T00:00:00.000,DOG,Pit Bull,,U,Queens,11368
false,10065,2020-03-21T00:00:00.000,DOG,German Shepherd,,U,Queens,11357
false,10066,2020-03-24T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,10067,2020-03-26T00:00:00.000,DOG,"Poodle, Standard",,U,Queens,11434
false,10068,2020-03-27T00:00:00.000,DOG,Pit Bull,3,M,Queens,11373
false,10069,2020-03-29T00:00:00.000,DOG,"Poodle, Standard",,U,Queens,11354
false,10070,2020-03-28T00:00:00.000,DOG,German Shepherd,,U,Queens,11106
false,10071,2020-03-28T00:00:00.000,DOG,Pit Bull,,U,Queens,11379
false,10072,2020-03-30T00:00:00.000,DOG,MIXED,,M,Queens,11377
false,10073,2020-03-31T00:00:00.000,DOG,MIXED,,M,Queens,11377
true,10074,2020-04-01T00:00:00.000,DOG,PIT BULL / LABRADOR MIX,3,F,Queens,11414
false,10075,2020-04-04T00:00:00.000,DOG,Rottweiler,6,M,Queens,11429
true,10076,2020-04-05T00:00:00.000,DOG,Cocker Spaniel,8,M,Queens,11375
true,10077,2020-04-03T00:00:00.000,DOG,Labrador Retriever Crossbreed,3,M,Queens,11385
false,10078,2020-04-07T00:00:00.000,DOG,UNKNOWN,,U,Queens,11374
false,10079,2020-04-08T00:00:00.000,DOG,Doberman Pinscher,,U,Queens,
false,10080,2020-04-11T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,10081,2020-04-11T00:00:00.000,DOG,Pit Bull,,U,Queens,11103
true,10082,2020-04-01T00:00:00.000,DOG,MIXED,4M,M,Queens,11379
false,10083,2020-04-15T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,1,M,Queens,11369
false,10084,2020-04-15T00:00:00.000,DOG,MIXED,11,M,Queens,11417
true,10085,2020-04-16T00:00:00.000,DOG,Labrador Retriever,8,M,Queens,
false,10086,2020-04-10T00:00:00.000,DOG,Pit Bull,,U,Queens,
true,10087,2020-04-20T00:00:00.000,DOG,GERMAN WIREHAIRED POINTER / AUSSIE,2,M,Queens,
false,10088,2020-04-21T00:00:00.000,DOG,Siberian Husky,,U,Queens,11373
false,10089,2020-04-22T00:00:00.000,DOG,Siberian Husky,,U,Queens,11373
true,10090,2020-04-21T00:00:00.000,DOG,Wheaton Terrier,5,M,Queens,11379
true,10091,2020-04-22T00:00:00.000,DOG,Shih Tzu,10,M,Queens,11363
true,10092,2020-04-22T00:00:00.000,DOG,PIT BULL / LABRADOR,2,M,Queens,11432
false,10093,2020-04-27T00:00:00.000,DOG,UNKNOWN,,U,Queens,11377
false,10094,2020-04-27T00:00:00.000,DOG,UNKNOWN,,U,Queens,
true,10095,2020-04-28T00:00:00.000,DOG,Pekingese,5,M,Queens,11377
false,10096,2020-04-19T00:00:00.000,DOG,UNKNOWN,,U,Queens,11413
false,10097,2020-04-27T00:00:00.000,DOG,Pit Bull,,U,Queens,11354
true,10098,2020-04-30T00:00:00.000,DOG,Havanese,,F,Queens,11355
true,10099,2020-05-01T00:00:00.000,DOG,MIXED,6,F,Queens,11364
false,10100,2020-04-29T00:00:00.000,DOG,MALTESE / POODLE MIX,1,F,Queens,11422
false,10101,2020-05-02T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,10102,2020-04-28T00:00:00.000,DOG,American Staffordshire Terrier,2,M,Queens,11378
false,10103,2020-05-03T00:00:00.000,DOG,Pit Bull,,U,Queens,11436
false,10104,2020-05-02T00:00:00.000,DOG,MIXED,2,M,Queens,11378
false,10105,2020-05-04T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,10106,2020-05-02T00:00:00.000,DOG,Maltese,,U,Queens,11355
false,10107,2020-05-01T00:00:00.000,DOG,Pit Bull,,U,Queens,11421
false,10108,2020-05-02T00:00:00.000,DOG,Pit Bull,,U,Queens,11365
false,10109,2020-05-05T00:00:00.000,DOG,Golden Retriever,9,M,Queens,
true,10110,2020-05-06T00:00:00.000,DOG,Tibetan Terrier,7,M,Queens,11379
false,10111,2020-05-06T00:00:00.000,DOG,MIXED,1,M,Queens,11419
false,10112,2020-05-10T00:00:00.000,DOG,American Pit Bull Terrier/Pit Bull,1,M,Queens,11369
false,10113,2020-05-10T00:00:00.000,DOG,Labrador Retriever,,U,Queens,11421
false,10114,2020-05-09T00:00:00.000,DOG,Pit Bull,4,M,Queens,11418
false,10115,2020-03-20T00:00:00.000,DOG,German Shepherd,,U,Queens,
false,10116,2020-05-09T00:00:00.000,DOG,Chihuahua Crossbreed,7M,M,Queens,
true,10117,2020-05-10T00:00:00.000,DOG,Doberman Pinscher,11M,F,Queens,11435
true,10118,2020-05-10T00:00:00.000,DOG,Doberman Pinscher,11M,F,Queens,11435
false,10119,2020-05-10T00:00:00.000,DOG,Pit Bull,,U,Queens,11420
false,10120,2020-05-12T00:00:00.000,DOG,RUSSELL TERRIER / YORKIE MIX,3,M,Queens,11385
false,10121,2020-05-14T00:00:00.000,DOG,UNKNOWN,,U,Queens,
true,10122,2020-05-14T00:00:00.000,DOG,LHASA APSO MIX,4,M,Queens,11365
false,10123,2020-05-13T00:00:00.000,DOG,MIXED,,U,Queens,
false,10124,2020-05-15T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,10125,2020-05-16T00:00:00.000,DOG,YORKIE / SHIH TZU,2,M,Queens,11354
false,10126,2020-05-16T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,10127,2020-05-16T00:00:00.000,DOG,Pit Bull,,U,Queens,
false,10128,2020-05-20T00:00:00.000,DOG,Pit Bull,,U,Queens,11433
false,10129,2020-05-20T00:00:00.000,DOG,Yorkshire Terrier,,U,Queens,11374
false,10130,2020-05-18T00:00:00.000,DOG,Shih Tzu,,U,Queens,
false,10131,2020-05-22T00:00:00.000,DOG,Pit Bull,1,U,Queens,
false,10132,2020-05-21T00:00:00.000,DOG,Pit Bull,,U,Queens,
false,10133,2020-05-22T00:00:00.000,DOG,Pit Bull,,U,Queens,11434
true,10134,2020-05-24T00:00:00.000,DOG,Yorkshire Terrier,11,M,Queens,
false,10135,2020-05-22T00:00:00.000,DOG,UNKNOWN,,U,Queens,11379
false,10136,2020-05-21T00:00:00.000,DOG,Beagle,,U,Queens,11385
false,10137,2020-05-24T00:00:00.000,DOG,"Mastiff, Tibetan",1,F,Queens,11365
false,10138,2020-05-22T00:00:00.000,DOG,Chihuahua,,U,Queens,11693
false,10139,2020-05-27T00:00:00.000,DOG,MIXED,,U,Queens,
false,10140,2020-05-28T00:00:00.000,DOG,Pit Bull,,U,Queens,11419
false,10141,2020-05-29T00:00:00.000,DOG,Bull dog,,U,Queens,11361
true,10142,2020-05-31T00:00:00.000,DOG,BORDER COLLIE MIX,6,F,Queens,11377
false,10143,2020-05-31T00:00:00.000,DOG,UNKNOWN,,U,Queens,
true,10144,2020-05-31T00:00:00.000,DOG,PIT BULL / LABRADOR MIX,7,M,Queens,11355
true,10145,2020-05-31T00:00:00.000,DOG,AUSTRALIAN SHEPHERD / DOBERMAN MIX,1,M,Queens,11411
false,10146,2020-05-29T00:00:00.000,DOG,German Shepherd,6,M,Queens,
false,10147,2020-06-03T00:00:00.000,DOG,UNKNOWN,,U,Queens,11421
false,10148,2020-06-04T00:00:00.000,DOG,UNKNOWN,,U,Queens,11373
false,10149,2020-06-03T00:00:00.000,DOG,Pit Bull,,U,Queens,
false,10150,2020-06-03T00:00:00.000,DOG,MIXED,3,M,Queens,11355
false,10151,2020-06-04T00:00:00.000,DOG,Dachshund Smooth Coat Miniature,,U,Queens,
false,10152,2020-06-04T00:00:00.000,DOG,Pit Bull,,U,Queens,11385
false,10153,2020-06-04T00:00:00.000,DOG,German Shepherd,6,M,Queens,11433
false,10154,2020-06-04T00:00:00.000,DOG,MIXED,,M,Queens,11374
false,10155,2020-06-04T00:00:00.000,DOG,Bull dog,,U,Queens,
false,10156,2020-06-07T00:00:00.000,DOG,UNKNOWN,,U,Queens,11356
false,10157,2020-06-06T00:00:00.000,DOG,Cane Corso,5,F,Queens,11694
false,10158,2020-06-07T00:00:00.000,DOG,"Mastiff, Tibetan",1,M,Queens,
false,10159,2020-06-05T00:00:00.000,DOG,UNKNOWN,,U,Queens,11435
true,10160,2020-06-06T00:00:00.000,DOG,Pit Bull,2,M,Queens,11361
true,10161,2020-06-06T00:00:00.000,DOG,MIXED,3,F,Queens,
false,10162,2020-06-08T00:00:00.000,DOG,Pit Bull,,U,Queens,
false,10163,2020-06-08T00:00:00.000,DOG,"Bull Dog, English",12W,M,Queens,11361
false,10164,2020-06-09T00:00:00.000,DOG,German Shepherd,,U,Queens,11367
false,10165,2020-06-07T00:00:00.000,DOG,UNKNOWN,,U,Queens,11385
false,10166,2020-06-08T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,10167,2020-05-13T00:00:00.000,DOG,Pit Bull,,U,Queens,11694
false,10168,2020-06-10T00:00:00.000,DOG,Pit Bull,1,M,Queens,11385
false,10169,2020-06-10T00:00:00.000,DOG,German Shepherd,1,M,Queens,11364
false,10170,2020-06-09T00:00:00.000,DOG,Shih Tzu,,U,Queens,11365
false,10171,2020-06-10T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,10172,2020-06-10T00:00:00.000,DOG,,,U,Queens,
false,10173,2020-05-30T00:00:00.000,DOG,TERRIER MIX,,U,Queens,11361
true,10174,2020-06-10T00:00:00.000,DOG,TERRIER / PIT BULL MIX,2,M,Queens,11104
false,10175,2020-06-09T00:00:00.000,DOG,MIXED,3,M,Queens,11691
false,10176,2020-06-10T00:00:00.000,DOG,Siberian Husky,5,M,Queens,11420
true,10177,2020-06-11T00:00:00.000,DOG,MIXED,11,F,Queens,11357
false,10178,2020-06-11T00:00:00.000,DOG,UNKNOWN,,U,Queens,11428
false,10179,2020-06-12T00:00:00.000,DOG,Australian Shepherd,2,M,Queens,11385
false,10180,2020-06-11T00:00:00.000,DOG,MIXED,2,M,Queens,11433
false,10245,2020-07-16T00:00:00.000,DOG,Chihuahua,3,F,Queens,11373
false,10181,2020-06-14T00:00:00.000,DOG,MALTESE / YORKIE MIX,4,F,Queens,11421
false,10182,2020-06-11T00:00:00.000,DOG,UNKNOWN,,U,Queens,11434
false,10183,2020-06-15T00:00:00.000,DOG,Shih Tzu,,U,Queens,11357
true,10184,2020-06-14T00:00:00.000,DOG,Labrador Retriever Crossbreed,6,M,Queens,
true,10185,2020-06-13T00:00:00.000,DOG,HOUND TERRIER MIX,2,M,Queens,
false,10186,2020-06-16T00:00:00.000,DOG,UNKNOWN,,U,Queens,11355
false,10187,2020-06-10T00:00:00.000,DOG,UNKNOWN,,U,Queens,11103
false,10188,2020-06-18T00:00:00.000,DOG,ROTTWEILER MIX,6,M,Queens,11419
false,10189,2020-06-19T00:00:00.000,DOG,MINI GOLDENDOODLE,4,M,Queens,11101
false,10190,2020-06-19T00:00:00.000,DOG,Bernese Mountain,3,M,Queens,11101
false,10191,2020-06-20T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,10192,2020-06-21T00:00:00.000,DOG,Siberian Husky,,U,Queens,
true,10193,2020-06-21T00:00:00.000,DOG,Labrador Retriever,3,M,Queens,11435
false,10194,2020-06-21T00:00:00.000,DOG,UNKNOWN,,U,Queens,11433
false,10195,2020-06-22T00:00:00.000,DOG,UNKNOWN,,U,Queens,11420
true,10196,2020-06-22T00:00:00.000,DOG,Pit Bull,8,M,Queens,11357
false,10197,2020-06-22T00:00:00.000,DOG,Chihuahua,,U,Queens,11356
false,10198,2020-06-23T00:00:00.000,DOG,UNKNOWN,,U,Queens,11369
true,10199,2020-06-22T00:00:00.000,DOG,Labrador Retriever,2,F,Queens,11691
false,10200,2020-06-23T00:00:00.000,DOG,Pit Bull,,U,Queens,
true,10201,2020-06-23T00:00:00.000,DOG,SHIH TZU / POODLE MIX,10,M,Queens,11432
false,10202,2020-06-22T00:00:00.000,DOG,Pit Bull,,U,Queens,
false,10203,2020-06-24T00:00:00.000,DOG,JACK RUSSELL MIX,13,F,Queens,11420
false,10204,2020-06-24T00:00:00.000,DOG,Pit Bull,,U,Queens,
false,10205,2020-06-20T00:00:00.000,DOG,Pit Bull,,U,Queens,11364
false,10206,2020-06-20T00:00:00.000,DOG,Beagle,1,M,Queens,11364
true,10207,2020-06-25T00:00:00.000,DOG,Pit Bull,4,M,Queens,11416
false,10208,2020-06-19T00:00:00.000,DOG,MIXED,1,M,Queens,11377
false,10209,2020-06-20T00:00:00.000,DOG,MIXED,1,M,Queens,11377
false,10210,2020-06-27T00:00:00.000,DOG,Pit Bull,,U,Queens,
false,10211,2020-06-29T00:00:00.000,DOG,MIXED,5,M,Queens,11692
false,10212,2020-06-30T00:00:00.000,DOG,MIXED,,U,Queens,11435
false,10213,2020-06-24T00:00:00.000,DOG,"Poodle, Standard",7M,M,Queens,11427
false,10214,2020-06-29T00:00:00.000,DOG,"Poodle, Standard",,U,Queens,11369
true,10215,2020-07-01T00:00:00.000,DOG,Pit Bull,3,M,Queens,11369
false,10216,2020-07-01T00:00:00.000,DOG,UNKNOWN,6M,U,Queens,11101
false,10217,2020-07-05T00:00:00.000,DOG,Jack Russ,7,M,Queens,
false,10218,2020-07-04T00:00:00.000,DOG,PIT BULL / BOXER MIX,4,F,Queens,11435
false,10219,2020-07-05T00:00:00.000,DOG,MIXED,9M,M,Queens,11413
false,10220,2020-07-05T00:00:00.000,DOG,Pit Bull,2,F,Queens,11375
true,10221,2020-07-01T00:00:00.000,DOG,POODLE / DACHSHUND MIX,4,M,Queens,11365
false,10222,2020-07-03T00:00:00.000,DOG,Pit Bull,4,M,Queens,11412
false,10223,2020-07-05T00:00:00.000,DOG,MIXED,,U,Queens,
false,10224,2020-07-05T00:00:00.000,DOG,Pit Bull,,U,Queens,11369
false,10225,2020-07-05T00:00:00.000,DOG,MIXED,2,M,Queens,11426
false,10226,2020-07-06T00:00:00.000,DOG,Chihuahua,,U,Queens,11365
false,10227,2020-07-05T00:00:00.000,DOG,UNKNOWN,,U,Queens,11365
false,10228,2020-07-08T00:00:00.000,DOG,Golden Retriever,7M,M,Queens,11358
false,10229,2020-07-08T00:00:00.000,DOG,UNKNOWN,,U,Queens,11370
true,10230,2020-07-08T00:00:00.000,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,Queens,
false,10231,2020-07-09T00:00:00.000,DOG,UNKNOWN,,U,Queens,11368
false,10232,2020-07-12T00:00:00.000,DOG,UNKNOWN,,U,Queens,11433
false,10233,2020-07-12T00:00:00.000,DOG,Pit Bull,,U,Queens,
true,10234,2020-07-12T00:00:00.000,DOG,"Collie, Border",7M,M,Queens,11364
false,10235,2020-07-12T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,10236,2020-07-11T00:00:00.000,DOG,Akita,2,F,Queens,11354
false,10237,2020-07-11T00:00:00.000,DOG,UNKNOWN,,U,Queens,11364
false,10238,2020-07-12T00:00:00.000,DOG,Siberian Husky,,U,Queens,11373
false,10239,2020-07-13T00:00:00.000,DOG,UNKNOWN,,U,Queens,11433
false,10240,2020-07-14T00:00:00.000,DOG,Cane Corso,2,M,Queens,11103
false,10241,2020-07-14T00:00:00.000,DOG,HUSKY / PIT BULL MIX,3,M,Queens,11385
false,10242,2020-07-14T00:00:00.000,DOG,Shih Tzu,6,M,Queens,11377
false,10243,2020-07-14T00:00:00.000,DOG,German Shepherd,,U,Queens,11103
false,10244,2020-07-14T00:00:00.000,DOG,UNKNOWN,,U,Queens,11776
true,10246,2020-07-16T00:00:00.000,DOG,German Shepherd,6,M,Queens,11365
true,10247,2020-07-09T00:00:00.000,DOG,American Staffordshire Terrier,5,M,Queens,11354
false,10248,2020-07-18T00:00:00.000,DOG,Pit Bull,,U,Queens,
true,10249,2020-07-18T00:00:00.000,DOG,Bichon Frise,10,M,Queens,11429
false,10250,2020-07-19T00:00:00.000,DOG,SHIH TZU MIX,10,M,Queens,11368
true,10251,2020-07-19T00:00:00.000,DOG,Siberian Husky,4,M,Queens,11368
false,10252,2020-07-17T00:00:00.000,DOG,UNKNOWN,,U,Queens,11105
false,10253,2020-07-18T00:00:00.000,DOG,MIXED,2,M,Queens,11368
false,10254,2020-07-21T00:00:00.000,DOG,German Shepherd,,U,Queens,11433
true,10255,2020-07-22T00:00:00.000,DOG,BICHON FRISE / POODLE MIX,11,M,Queens,11356
false,10256,2020-07-23T00:00:00.000,DOG,Pit Bull,,U,Queens,
false,10257,2020-07-23T00:00:00.000,DOG,UNKNOWN,,U,Queens,11373
false,10258,2020-07-24T00:00:00.000,DOG,UNKNOWN,,U,Queens,11379
false,10259,2020-07-22T00:00:00.000,DOG,"Schnauzer, Miniature",,U,Queens,11691
false,10260,2020-07-23T00:00:00.000,DOG,MIXED,13,M,Queens,11694
false,10261,2020-07-23T00:00:00.000,DOG,Rottweiler,3,M,Queens,
false,10262,2020-07-24T00:00:00.000,DOG,Cocker Spaniel,8,M,Queens,11385
true,10263,2020-07-26T00:00:00.000,DOG,SHAR-PEI / BEAGLE MIX,3,F,Queens,11369
false,10264,2020-07-25T00:00:00.000,DOG,Pit Bull,,U,Queens,11691
false,10265,2020-07-25T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,10266,2020-07-24T00:00:00.000,DOG,Pit Bull,,U,Queens,
true,10267,2020-07-26T00:00:00.000,DOG,Cane Corso,5,F,Queens,11418
false,10268,2020-07-24T00:00:00.000,DOG,German Shepherd,,U,Queens,11370
false,10269,2020-07-27T00:00:00.000,DOG,UNKNOWN,,U,Queens,11103
true,10270,2020-07-27T00:00:00.000,DOG,American Pit Bull Mix / Pit Bull Mix,3,F,Queens,11104
false,10271,2020-07-26T00:00:00.000,DOG,Bull dog,,U,Queens,11373
false,10272,2020-07-28T00:00:00.000,DOG,UNKNOWN,,U,Queens,11419
false,10273,2020-07-27T00:00:00.000,DOG,MORKIE MIX,4,M,Queens,11373
false,10274,2020-07-28T00:00:00.000,DOG,Maltese,,U,Queens,11106
false,10275,2020-07-27T00:00:00.000,DOG,Cocker Spaniel,,U,Queens,11374
true,10276,2020-07-31T00:00:00.000,DOG,Pit Bull,7,M,Queens,11358
false,10277,2020-07-14T00:00:00.000,DOG,UNKNOWN,,U,Queens,11412
true,10278,2020-07-31T00:00:00.000,DOG,MIXED,6,F,Queens,11375
true,10279,2020-07-29T00:00:00.000,DOG,American Pit Bull Mix / Pit Bull Mix,10,M,Queens,11355
false,10280,2020-07-31T00:00:00.000,DOG,Pit Bull,,U,Queens,11412
false,10281,2020-08-01T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,10282,2020-08-02T00:00:00.000,DOG,German Shepherd,,U,Queens,11427
false,10283,2020-07-31T00:00:00.000,DOG,UNKNOWN,,U,Queens,
true,10284,2020-08-01T00:00:00.000,DOG,DACHSHUND / MINI PINSCHER MIX,5,F,Queens,11385
false,10285,2020-08-05T00:00:00.000,DOG,MIXED,,U,Queens,11385
true,10286,2020-08-04T00:00:00.000,DOG,Labrador Retriever,4,F,Queens,11101
false,10287,2020-08-06T00:00:00.000,DOG,UNKNOWN,,U,Queens,
false,10288,2020-08-06T00:00:00.000,DOG,Golden Retriever,,U,Queens,
false,10289,2020-08-06T00:00:00.000,DOG,American Staffordshire Terrier,13,M,Queens,
false,10290,2020-08-07T00:00:00.000,DOG,UNKNOWN,,U,Queens,11372
